# newdoc id = f-QTSTCCSV
# metadata:url = https://foodista.com/recipe/QTSTCCSV/pancetta-and-asparagus-pasta
# metadata:num_steps = 5
# metadata:avg_len_steps = 23
# metadata:num_ingres = 5
# metadata:cluster = old
# newpar id = f-QTSTCCSV::ingredients
# sent_id = f-QTSTCCSV::ingredients::sent01
# text = 250 g uncooked pasta of your choice
8	cheesecloth	cheesecloth	NOUN	NN	Number=sing	6	nmod	_	_	B-PROP	_	_	_	_
9	and	and	CCONJ	CC	ConjType=comp	10	cc	_	_	O	_	_	_	_
10	tie	tie	VERB	VB	VerbForm=inf	1	conj	_	_	B-EVENT	_	_	_	_
11	into	into	ADP	IN	_	14	case	_	_	O	_	_	_	_
12	a	a	DET	DT	_	14	det	_	_	O	_	_	_	_
13	tight	tight	ADJ	JJ	Degree=pos	14	amod	_	_	O	_	_	_	_
14	bundle	bundle	NOUN	NN	Number=sing	10	obl	_	_	B-INGREDIENT	_	_	_	_
15	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# sent_id = f-RMMPHNZR::step01::sent02
# text = Set aside.
1	Set	set	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	aside	aside	ADP	RP	_	1	compound:prt	_	_	O	_	_	_	_
3	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = f-RMMPHNZR::step02
# sent_id = f-RMMPHNZR::step02::sent01
# text = In a medium saucepan combine orange juice, red wine, water and brown sugar.
1	In	in	ADP	IN	_	4	case	_	_	O	_	_	_	_
2	a	a	DET	DT	_	4	det	_	_	O	_	_	_	_
3	medium	medium	ADJ	JJ	Degree=pos	4	amod	_	_	B-PROP	_	_	_	_
4	saucepan	saucepan	NOUN	NN	Number=sing	5	obl	_	_	I-PROP	_	_	_	_
5	combine	combine	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
6	orange	orange	ADJ	JJ	Degree=pos	7	amod	_	_	B-INGREDIENT	_	_	_	_
7	juice	juice	NOUN	NN	Number=sing	5	obj	_	_	I-INGREDIENT	_	_	_	_
8	,	,	PUNCT	,	PunctType=comm	10	punct	_	_	O	_	_	_	_
9	red	red	ADJ	JJ	Degree=pos	10	amod	_	_	B-INGREDIENT	_	_	_	_
10	wine	wine	NOUN	NN	Number=sing	7	conj	_	_	I-INGREDIENT	_	_	_	_
11	,	,	PUNCT	,	PunctType=comm	12	punct	_	_	O	_	_	_	_
12	water	water	NOUN	NN	Number=sing	7	conj	_	_	B-INGREDIENT	_	_	_	_
13	and	and	CCONJ	CC	ConjType=comp	15	cc	_	_	O	_	_	_	_
14	brown	brown	ADJ	JJ	Degree=pos	15	amod	_	_	B-INGREDIENT	_	_	_	_
15	sugar	sugar	NOUN	NN	Number=sing	7	conj	_	_	I-INGREDIENT	_	_	_	_
16	.	.	PUNCT	.	PunctType=peri	5	punct	_	SpaceAfter=No	B-INGREDIENT	_	_	_	_

# sent_id = f-RMMPHNZR::step02::sent02
# text = Bring to a boil over medium high heat.
1	Bring	bring	VERB	VB	VerbForm=inf	0	root	_	_	O	_	_	_	_
2	to	to	ADP	IN	_	4	case	_	_	O	_	_	_	_
3	a	a	DET	DT	_	4	det	_	_	O	_	_	_	_
4	boil	boil	NOUN	NN	Number=sing	1	obl	_	_	B-EVENT	_	_	_	_
5	over	over	ADP	IN	_	8	case	_	_	O	_	_	_	_
6	medium	medium	ADJ	JJ	Degree=pos	8	amod	_	_	O	_	_	_	_
7	high	high	ADJ	JJ	Degree=pos	8	amod	_	_	O	_	_	_	_
8	heat	heat	NOUN	NN	Number=sing	1	obl	_	_	O	_	_	_	_
9	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = f-RMMPHNZR::step03
# sent_id = f-RMMPHNZR::step03::sent01
# text = Add hibiscus clove bundle to the liquid and boil for two minutes.
1	Add	add	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	hibiscus	hibiscus	NOUN	NN	Number=sing	3	compound	_	_	B-INGREDIENT	_	_	_	_
3	clove	clove	NOUN	NN	Number=sing	4	compound	_	_	I-INGREDIENT	_	_	_	_
4	bundle	bundle	NOUN	NN	Number=sing	1	obj	_	_	I-INGREDIENT	_	_	_	_
5	to	to	ADP	IN	_	7	case	_	_	O	_	_	_	_
6	the	the	DET	DT	_	7	det	_	_	O	_	_	_	_
7	liquid	liquid	NOUN	NN	Number=sing	1	obl	_	_	B-INGREDIENT	_	_	_	_
8	and	and	CCONJ	CC	ConjType=comp	9	cc	_	_	O	_	_	_	_
9	boil	boil	VERB	VB	VerbForm=inf	1	conj	_	_	B-EVENT	_	_	_	_
10	for	for	ADP	IN	_	12	case	_	_	O	_	_	_	_
11	two	two	NUM	CD	NumType=card	12	nummod	_	_	O	_	_	_	_
12	minutes	minute	NOUN	NNS	Number=plur	9	obl	_	_	O	_	_	_	_
13	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = f-RMMPHNZR::step04
# sent_id = f-RMMPHNZR::step04::sent01
# text = Stir orange zest into mixture and add cranberries.
1	Stir	stir	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	orange	orange	ADJ	JJ	Degree=pos	3	amod	_	_	B-INGREDIENT	_	_	_	_
3	zest	zest	NOUN	NN	Number=sing	1	obj	_	_	I-INGREDIENT	_	_	_	_
4	into	into	ADP	IN	_	5	case	_	_	O	_	_	_	_
5	mixture	mixture	NOUN	NN	Number=sing	1	obl	_	_	B-INGREDIENT	_	_	_	_
6	and	and	CCONJ	CC	ConjType=comp	7	cc	_	_	O	_	_	_	_
7	add	add	VERB	VB	VerbForm=inf	1	conj	_	_	B-EVENT	_	_	_	_
8	cranberries	cranberry	NOUN	NNS	Number=plur	7	obj	_	_	B-INGREDIENT	_	_	_	_
9	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# sent_id = f-RMMPHNZR::step04::sent02
# text = Bring mixture back to a boil.
1	Bring	bring	VERB	VB	VerbForm=inf	0	root	_	_	O	_	_	_	_
2	mixture	mixture	NOUN	NN	Number=sing	1	obj	_	_	B-INGREDIENT	_	_	_	_
3	back	back	ADV	RB	Degree=pos	1	advmod	_	_	O	_	_	_	_
4	to	to	ADP	IN	_	6	case	_	_	O	_	_	_	_
5	a	a	DET	DT	_	6	det	_	_	O	_	_	_	_
6	boil	boil	NOUN	NN	Number=sing	1	obl	_	_	B-EVENT	_	_	_	_
7	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = f-RMMPHNZR::step05
# sent_id = f-RMMPHNZR::step05::sent01
# text = Reduce heat to low, cover and simmer for 8 minutes until the liquid reduces.
1	Reduce	reduce	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	heat	heat	NOUN	NN	Number=sing	1	obj	_	_	O	_	_	_	_
3	to	to	ADP	IN	_	4	case	_	_	O	_	_	_	_
4	low	low	ADJ	JJ	Degree=pos	1	obl	_	_	O	_	_	_	_
5	,	,	PUNCT	,	PunctType=comm	6	punct	_	_	O	_	_	_	_
6	cover	cover	VERB	VB	VerbForm=inf	1	conj	_	_	B-EVENT	_	_	_	_
7	and	and	CCONJ	CC	ConjType=comp	8	cc	_	_	O	_	_	_	_
8	simmer	simmer	VERB	VB	VerbForm=inf	6	conj	_	_	B-EVENT	_	_	_	_
9	for	for	ADP	IN	_	11	case	_	_	O	_	_	_	_
10	8	8	NUM	CD	NumType=card	11	nummod	_	_	O	_	_	_	_
11	minutes	minute	NOUN	NNS	Number=plur	8	obl	_	_	O	_	_	_	_
12	until	until	SCONJ	IN	_	15	mark	_	_	O	_	_	_	_
13	the	the	DET	DT	_	14	det	_	_	O	_	_	_	_
14	liquid	liquid	NOUN	NN	Number=sing	15	nsubj	_	_	B-INGREDIENT	_	_	_	_
15	reduces	reduce	VERB	VBZ	VerbForm=fin|Tense=pres|Number=sing|Person=three	8	advcl	_	_	B-EVENT	_	_	_	_
16	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# sent_id = f-RMMPHNZR::step05::sent02
# text = Pour cranberry sauce into a mason jar and let cool uncovered.
1	Pour	pour	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	cranberry	cranberry	NOUN	NN	Number=sing	3	compound	_	_	B-INGREDIENT	_	_	_	_
3	sauce	sauce	NOUN	NN	Number=sing	1	obj	_	_	I-INGREDIENT	_	_	_	_
4	into	into	ADP	IN	_	7	case	_	_	O	_	_	_	_
5	a	a	DET	DT	_	7	det	_	_	O	_	_	_	_
6	mason	mason	NOUN	NN	Number=sing	7	compound	_	_	B-PROP	_	_	_	_
7	jar	jar	NOUN	NN	Number=sing	1	obl	_	_	I-PROP	_	_	_	_
8	and	and	CCONJ	CC	ConjType=comp	9	cc	_	_	O	_	_	_	_
9	let	let	VERB	VB	VerbForm=inf	1	conj	_	_	O	_	_	_	_
10	cool	cool	ADJ	JJ	Degree=pos	9	xcomp	_	_	B-EVENT	_	_	_	_
11	uncovered	uncover	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	9	xcomp	_	_	O	_	_	_	_
12	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = f-RMMPHNZR::step06
# sent_id = f-RMMPHNZR::step06::sent01
# text = Store in the fridge for up to a week before Thanksgiving.
1	Store	store	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	in	in	ADP	IN	_	4	case	_	_	O	_	_	_	_
3	the	the	DET	DT	_	4	det	_	_	O	_	_	_	_
4	fridge	fridge	NOUN	NN	Number=sing	1	obl	_	_	B-PROP	_	_	_	_
5	for	for	ADP	IN	_	9	case	_	_	O	_	_	_	_
6	up	up	ADP	RP	_	9	case	_	_	O	_	_	_	_
7	to	to	ADP	IN	_	9	case	_	_	O	_	_	_	_
8	a	a	DET	DT	_	9	det	_	_	O	_	_	_	_
9	week	week	NOUN	NN	Number=sing	1	obl	_	_	O	_	_	_	_
10	before	before	ADP	IN	_	11	case	_	_	O	_	_	_	_
11	Thanksgiving	Thanksgiving	PROPN	NNP	NounType=prop|Number=sing	1	obl	_	_	O	_	_	_	_
12	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_


# newdoc id = r-4455
# metadata:url = https://recipes.fandom.com/wiki/Ginger_Snaps_III
# metadata:num_steps = 4
# metadata:avg_len_steps = 13
# metadata:num_ingres = 6
# metadata:cluster = 5
# newpar id = r-4455::ingredients
# sent_id = r-4455::ingredients::sent01
# text = 1 cup molasses
1	1	1	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	cup	cup	NOUN	NN	Number=sing	3	nmod:npmod	_	_	_	_	_	_	_
3	molasses	molass	NOUN	NNS	Number=plur	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = r-4455::ingredients::sent02
# text = 1 teaspoon soda
1	1	1	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	teaspoon	teaspoon	NOUN	NN	Number=sing	3	nmod:npmod	_	_	_	_	_	_	_
3	soda	soda	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = r-4455::ingredients::sent03
# text = 1/2 cup sugar
1	1/2	1/2	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	cup	cup	NOUN	NN	Number=sing	3	nmod:npmod	_	_	_	_	_	_	_
3	sugar	sugar	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = r-4455::ingredients::sent04
# text = 1/2 cup butter
1	1/2	1/2	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	cup	cup	NOUN	NN	Number=sing	3	nmod:npmod	_	_	_	_	_	_	_
3	butter	butter	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = r-4455::ingredients::sent05
# text = 1 tablespoon ginger
1	1	1	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	tablespoon	tablespoon	NOUN	NN	Number=sing	3	nmod:npmod	_	_	_	_	_	_	_
3	ginger	ginger	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = r-4455::ingredients::sent06
# text = 3 cups of Gold Medal flour to roll very thin
1	3	3	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	cups	cup	NOUN	NNS	Number=plur	0	root	_	_	_	_	_	_	_
3	of	of	ADP	IN	_	6	case	_	_	_	_	_	_	_
4	Gold	gold	NOUN	NN	Number=sing	5	compound	_	_	_	_	_	_	_
5	Medal	Medal	NOUN	NN	Number=sing	6	compound	_	_	_	_	_	_	_
6	flour	flour	NOUN	NN	Number=sing	2	nmod	_	_	_	_	_	_	_
7	to	to	PART	TO	PartType=inf|VerbForm=inf	8	mark	_	_	_	_	_	_	_
8	roll	roll	VERB	VB	VerbForm=inf	2	acl	_	_	_	_	_	_	_
9	very	very	ADV	RB	Degree=pos	10	advmod	_	_	_	_	_	_	_
10	thin	thin	ADJ	JJ	Degree=pos	8	xcomp	_	SpaceAfter=No	_	_	_	_	_

# newpar id = r-4455::step01
# sent_id = r-4455::step01::sent01
# text = Mix molasses, sugar, ginger and butter
1	Mix	mix	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	molasses	molass	NOUN	NNS	Number=plur	1	obj	_	_	B-INGREDIENT	_	_	_	_
3	,	,	PUNCT	,	PunctType=comm	4	punct	_	_	O	_	_	_	_
4	sugar	sugar	NOUN	NN	Number=sing	2	conj	_	_	B-INGREDIENT	_	_	_	_
5	,	,	PUNCT	,	PunctType=comm	6	punct	_	_	O	_	_	_	_
6	ginger	ginger	NOUN	NN	Number=sing	2	conj	_	_	B-INGREDIENT	_	_	_	_
7	and	and	CCONJ	CC	ConjType=comp	8	cc	_	_	O	_	_	_	_
8	butter	butter	NOUN	NN	Number=sing	2	conj	_	SpaceAfter=No	B-INGREDIENT	_	_	_	_

# newpar id = r-4455::step02
# sent_id = r-4455::step02::sent01
# text = Stir over the fire until the butter is melted, then stir in quickly flour in which has been sifted the pulverized soda.
1	Stir	stir	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	over	over	ADP	IN	_	4	case	_	_	O	_	_	_	_
3	the	the	DET	DT	_	4	det	_	_	O	_	_	_	_
4	fire	fire	NOUN	NN	Number=sing	1	obl	_	_	O	_	_	_	_
5	until	until	SCONJ	IN	_	9	mark	_	_	O	_	_	_	_
6	the	the	DET	DT	_	7	det	_	_	O	_	_	_	_
7	butter	butter	NOUN	NN	Number=sing	9	nsubj:pass	_	_	B-INGREDIENT	_	_	_	_
8	is	be	AUX	VBZ	VerbForm=fin|Tense=pres|Number=sing|Person=three	9	aux:pass	_	_	O	_	_	_	_
9	melted	melt	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	1	advcl	_	_	B-EVENT	_	_	_	_
10	,	,	PUNCT	,	PunctType=comm	12	punct	_	_	O	_	_	_	_
11	then	then	ADV	RB	Degree=pos	12	advmod	_	_	O	_	_	_	_
12	stir	stir	VERB	VB	VerbForm=inf	1	conj	_	_	B-EVENT	_	_	_	_
13	in	in	ADP	RP	_	12	compound:prt	_	_	O	_	_	_	_
14	quickly	quickly	ADV	RB	Degree=pos	12	advmod	_	_	O	_	_	_	_
15	flour	flour	NOUN	NN	Number=sing	12	obj	_	_	B-INGREDIENT	_	_	_	_
16	in	in	ADP	IN	_	17	case	_	_	O	_	_	_	_
17	which	which	PRON	WDT	_	20	obl	_	_	O	_	_	_	_
18	has	have	AUX	VBZ	VerbForm=fin|Tense=pres|Number=sing|Person=three	20	aux	_	_	O	_	_	_	_
19	been	be	AUX	VBN	VerbForm=part|Tense=past|Aspect=perf	20	aux:pass	_	_	O	_	_	_	_
20	sifted	sift	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	15	acl:relcl	_	_	B-EVENT	_	_	_	_
21	the	the	DET	DT	_	23	det	_	_	O	_	_	_	_
22	pulverized	pulverize	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	23	amod	_	_	B-INGREDIENT	_	_	_	_
23	soda	soda	NOUN	NN	Number=sing	20	obj	_	_	I-INGREDIENT	_	_	_	_
24	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = r-4455::step03
# sent_id = r-4455::step03::sent01
# text = Knead the dough until it becomes smooth and set on ice, over night if possible.
1	Knead	knead	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	the	the	DET	DT	_	3	det	_	_	O	_	_	_	_
3	dough	dough	NOUN	NN	Number=sing	1	obj	_	_	B-INGREDIENT	_	_	_	_
4	until	until	SCONJ	IN	_	6	mark	_	_	O	_	_	_	_
5	it	it	PRON	PRP	PronType=prs	6	nsubj	_	_	O	_	_	_	_
6	becomes	become	VERB	VBZ	VerbForm=fin|Tense=pres|Number=sing|Person=three	1	advcl	_	_	B-EVENT	_	_	_	_
7	smooth	smooth	ADJ	JJ	Degree=pos	6	xcomp	_	_	O	_	_	_	_
8	and	and	CCONJ	CC	ConjType=comp	9	cc	_	_	O	_	_	_	_
9	set	set	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	7	conj	_	_	B-EVENT	_	_	_	_
10	on	on	ADP	IN	_	11	case	_	_	O	_	_	_	_
11	ice	ice	NOUN	NN	Number=sing	9	obl	_	_	B-EVENT	_	_	_	_
12	,	,	PUNCT	,	PunctType=comm	14	punct	_	_	O	_	_	_	_
13	over	over	ADP	IN	_	14	case	_	_	O	_	_	_	_
14	night	night	NOUN	NN	Number=sing	9	obl	_	_	O	_	_	_	_
15	if	if	SCONJ	IN	_	16	mark	_	_	O	_	_	_	_
16	possible	possible	ADJ	JJ	Degree=pos	14	acl	_	_	O	_	_	_	_
17	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = r-4455::step04
# sent_id = r-4455::step04::sent01
# text = Roll as thin as pasteboard and bake in a quick oven.
1	Roll	Roll	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	as	as	ADV	RB	Degree=pos	3	advmod	_	_	O	_	_	_	_
3	thin	thin	ADJ	JJ	Degree=pos	1	xcomp	_	_	O	_	_	_	_
4	as	as	ADP	IN	_	5	case	_	_	O	_	_	_	_
5	pasteboard	pasteboard	NOUN	NN	Number=sing	3	obl	_	_	B-PROP	_	_	_	_
6	and	and	CCONJ	CC	ConjType=comp	7	cc	_	_	O	_	_	_	_
7	bake	bake	VERB	VB	VerbForm=inf	1	conj	_	_	B-EVENT	_	_	_	_
8	in	in	ADP	IN	_	11	case	_	_	O	_	_	_	_
9	a	a	DET	DT	_	11	det	_	_	O	_	_	_	_
10	quick	quick	ADJ	JJ	Degree=pos	11	amod	_	_	O	_	_	_	_
11	oven	oven	NOUN	NN	Number=sing	7	obl	_	_	B-PROP	_	_	_	_
12	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

